A,B,C,D,E,F,G,H,I,J,K,L,M
3720.219116,1500.493688,100520.5593,99252.05086,0.769830277,-1.333567062,292.9694945,84.07756755,35.54587416,39.57065658,10.70499578,0.499966299,260.2095296
3698.160734,1361.69495,100521.3594,99253.61159,0.579696043,-1.454483431,292.9595227,83.88699831,36.31858946,36.56815273,8.389016554,0.439323938,534.81965
3673.740507,1222.896212,100533.0065,99263.891,0.519420749,-1.467754234,292.8415815,84.03219243,34.65843593,39.50071744,6.937096437,0.413589085,576.5734668
3649.82635,964.1657409,100544.6516,99274.169,0.459138013,-1.480862168,292.723577,84.17786909,32.99904554,42.43560706,5.493237747,0.387991078,464.7858378
3631.505652,705.43527,100552.8869,99281.89547,0.385468161,-1.200968277,292.4916064,85.19165145,32.71253965,49.55301882,18.55188745,0.608579167,310.8863964
3564.378089,524.8598629,100561.1219,99289.62181,0.311751901,-0.921113911,292.2596466,86.2055742,32.42536916,56.66536986,31.6006351,0.829109555,227.0778088
3477.421579,344.2844557,100568.8572,99297.1071,0.154549345,-0.712366058,292.0471172,87.47208303,30.94256975,54.67346986,26.83558863,0.945837202,99.33534981
3436.40018,222.1314847,100576.5918,99304.59083,-0.002512624,-0.503702302,291.8345383,88.73893572,29.46087496,52.67934467,22.0684167,1.062232435,97.58127318
3402.148807,99.97851362,100582.9447,99309.25553,0.093341184,-0.446328685,291.5328912,90.62441219,29.96638937,46.68210055,13.47753791,0.580614788,74.86108643
3363.366199,50.32761133,100589.3029,99313.92645,0.189152817,-0.388994386,291.2312515,92.50945745,30.47258195,40.68781086,4.890073092,0.099242239,41.31009497
3342.022103,0.676709036,100605.1559,99329.76468,0.209089123,-0.402394306,290.9427515,93.61874274,32.19879695,40.00853145,2.444357181,0.058801062,24.09872025
3278.914544,0.338354518,100621.0107,99345.6046,0.229044571,-0.415754205,290.6543293,94.72769902,33.92353913,39.33072645,0.000161963,0.018390523,23.27362206
3257.124428,-4.55E-13,100640.3048,99364.47225,0.283436409,-0.357114325,290.5059175,95.2447549,32.99867736,41.30539115,0.291694618,0.033096405,27.91463092
3189.448678,0,100659.5907,99383.33129,0.337916467,-0.298481678,290.3575408,95.76169073,32.07454723,43.28111699,0.584747169,0.0478005,33.36837321
3133.184382,0,100663.973,99386.70482,0.551103481,-0.252859855,290.272129,96.06264367,32.46661193,47.16581699,3.612091014,0.059289471,45.44933448
3056.679924,-4.55E-13,100668.35,99390.07297,0.764142627,-0.207235651,290.1867075,96.36354961,32.85895189,51.04699451,6.639922341,0.070763889,27.234922
3004.996499,0,100663.0853,99383.77003,0.711164968,-0.157330581,290.0837369,96.57990843,33.74647836,48.5912298,10.54473702,0.056058007,31.98630948
2943.229278,0,100657.8192,99377.46646,0.658124489,-0.107382316,289.9807645,96.79625581,34.63455853,46.13589035,14.46344457,0.041355443,41.72375363
2878.603817,0,100649.9957,99370.02822,0.492070771,0.020272932,289.8745881,96.99200875,36.51874383,44.44557564,43.3754328,0.032623826,25.38489396
2767.149987,0,100613.9481,99330.55416,0.714459258,-0.173090147,289.7513834,93.00315637,28.79525086,41.73009704,0.473730692,0.002763736,48.79904576
2745.248006,0,100626.4187,99343.33651,0.665687493,0.130633421,289.7003246,93.05168578,30.65503674,45.57889116,10.47344764,0.014252706,24.9912263
2724.754098,0,100638.886,99356.11563,0.616917796,0.434278788,289.6492521,93.10026648,32.51381893,49.42465028,20.46798098,0.025768995,24.07346869
2770.293208,0,100645.4154,99363.07445,0.571867634,0.597242338,289.5736345,93.24110766,32.56695923,47.81045028,21.13721121,0.08643076,29.14773147
2831.152767,0,100651.9376,99370.0253,0.526849004,0.760088047,289.4980209,93.38174165,32.6196599,46.19607475,21.8010895,0.14704759,20.60538743
2936.383742,-4.55E-13,100645.4964,99362.6253,0.538555916,0.710937983,289.4297268,93.14964459,31.88148726,44.26592181,12.8368192,0.126827002,28.07831041
3032.457216,0,100639.0632,99355.23355,0.550255546,0.661791331,289.361404,92.91762216,31.14397443,42.33630742,3.876487073,0.106598754,45.25638097
3137.156728,0,100646.8867,99362.68649,0.548855937,0.618785072,289.2414628,92.81986922,31.59348502,41.37554566,2.000911843,0.072591401,34.5785173
3127.901918,5.055785617,100654.7161,99370.1457,0.547438672,0.575743938,289.121545,92.72213841,32.04472853,40.41582269,0.126373813,0.038603452,35.24847433
3107.99738,10.11157123,100673.1279,99388.87217,0.51425824,0.469962278,289.0437803,92.66422076,35.61348794,41.32489151,0.117757131,0.039522569,62.77434541
3055.12583,99.16997111,100691.5414,99407.59962,0.481025583,0.364245218,288.9662667,92.6053469,39.18055272,42.23397629,0.109114917,0.040450878,49.36040227
2964.563825,188.228371,100713.1002,99428.08491,0.353840698,0.374743372,289.340502,90.82623808,39.69898508,43.17176335,0.0545423,0.057914114,57.62876599
2906.921601,388.3841515,100734.6534,99448.56585,0.226784981,0.385274608,289.7148054,89.04666795,40.21637306,44.10817731,0,0.075357945,86.46800034
2896.571106,588.539932,100746.0946,99461.21291,0.332103863,0.45531932,290.2115995,86.43721795,38.85494336,42.57440084,0,0.05789471,95.94085905
2904.893917,807.0144605,100757.5292,99473.85427,0.437414728,0.525222499,290.7083247,83.82850955,37.4933038,41.04177247,0,0.040442198,128.4695153
2965.225112,1025.488989,100757.0586,99476.25133,0.528301287,0.340509461,291.0809717,82.55393014,35.75415027,41.57457541,0,0.042280433,185.1813478
3149.781813,1245.601961,100756.5839,99478.64302,0.619184076,0.155763507,291.453606,81.27926715,34.01483399,42.10722317,5.43E-05,0.044113051,307.7065203
3342.089625,1465.714932,100748.8486,99471.37832,0.703286223,-0.088197484,291.8032236,79.85424656,31.98273047,42.36069082,0.09771043,0.035840993,448.2515869
3500.57959,1647.367996,100741.1177,99464.11866,0.787320028,-0.332220329,292.1528132,78.42891482,29.95077612,42.6143691,0.195314747,0.027575061,452.1500759
3554.558697,1829.021059,100741.1471,99465.94219,0.748405231,-0.6875193,292.4519309,76.44382953,28.18721171,43.24698969,0.199623276,0.030332414,532.002518
3603.435943,1951.696911,100741.1779,99467.7665,0.709457271,-1.042769273,292.7510131,74.45897919,26.42298908,43.87887586,0.203929412,0.033080065,531.8523187
3641.83483,2074.372763,100743.7367,99470.98708,0.610850627,-1.309871596,292.9863955,72.89682331,23.47463526,43.18953468,0.203929412,0.018374183,512.57322
3652.27479,2139.261968,100746.2931,99474.20477,0.512283105,-1.576952821,293.2216862,71.33548234,20.52711997,42.50051942,0.203872765,0.00367596,367.6072739
3678.50811,2204.151173,100744.499,99472.20477,0.48409509,-1.806077909,293.2921568,71.24016469,19.08812438,42.39783119,0.101908059,0.002756842,279.0178213
3582.683739,2166.135582,100742.7038,99470.20361,0.455911928,-2.03516456,293.3625686,71.14498914,17.64991308,42.29585862,0,0.001838746,247.7777234
3445.583114,2128.119992,100739.0274,99466.11243,0.436459352,-2.195102796,293.3272745,71.30543914,17.62263514,43.48138274,0,0.002757864,170.6360464
3547.914397,2063.704371,100735.3554,99462.02598,0.416949782,-2.354999475,293.2919557,71.46597541,17.59721856,44.66458632,0.000134038,0.003681832,362.7226722
3675.887947,1999.28875,100739.8554,99466.44069,0.294909844,-2.440136387,293.2121321,71.78171365,20.9203965,41.6731475,0.241402567,0.013332567,343.1148708
3701.361858,1891.986656,100744.3574,99470.85739,0.172885157,-2.52519344,293.1322895,72.0973275,24.24242077,38.68112944,0.482403021,0.022993515,152.8452718
3683.434784,1784.684562,100752.328,99478.8721,0.078296951,-2.466584851,293.018113,72.18918633,25.48897547,34.64705738,0.241134491,0.05102675,449.1659802
3659.995514,1626.462816,100760.2956,99486.88341,-0.016242,-2.407974431,292.9039193,72.28095119,26.73346216,30.61611727,1.28E-05,0.079056922,926.1523577
3653.500874,1468.24107,100763.0309,99488.78047,-0.022171765,-2.34606796,292.7587429,72.2036806,24.25758392,32.21955256,0.022990707,0.10157501,951.4121691
3610.895055,1216.754477,100765.7699,99490.6812,-0.028110273,-2.284074929,292.6135328,72.12697579,21.78393088,33.82203123,0.046018114,0.124084163,667.9676891
3630.922077,965.2678834,100775.0346,99499.19591,-0.049778567,-2.066358429,292.4078858,73.06809637,23.31340059,33.70354741,0.158035467,0.130518133,318.5265794
3575.159834,744.4931756,100784.3035,99507.71464,-0.071440148,-1.848678259,292.2022134,74.00965044,24.84370484,33.58303666,0.269921974,0.13691202,140.9239405
3496.819742,523.7184679,100801.127,99523.47935,-0.081024325,-1.696356848,291.9509781,75.73102985,27.87535866,29.81608813,0.14641565,0.071195108,37.31534197
3443.559868,331.8799305,100817.9571,99539.25039,-0.090641188,-1.544050673,291.699681,77.45276611,30.9053059,26.05105284,0.022971558,0.005513174,72.52915927
3400.823748,140.0413931,100846.5453,99566.42981,-0.159061532,-1.419156085,291.3372398,79.81647788,30.86509472,25.72793314,0.011482588,0.002755821,71.08534572
3362.008583,70.53890006,100875.1336,99593.60876,-0.227485823,-1.294308225,290.9748575,82.17926319,30.82424207,25.40502725,0,0,51.32528216
3350.458249,1.036406994,100903.8983,99619.95876,-0.303010744,-1.253525693,290.7183281,82.87535436,29.62938325,25.4667796,0,0,20.90507725
3295.305984,0.518203497,100932.6628,99646.30967,-0.37853594,-1.212729104,290.4618195,83.57163689,28.4349058,25.52748518,0,0,23.81442777
3271.079429,0,100960.9275,99674.30379,-0.454556472,-1.146644636,290.2427312,84.61214865,27.92652168,23.70504489,0,0,27.71787147
3183.083982,0,100989.1884,99702.29327,-0.530495747,-1.080633692,290.0236735,85.65249263,27.41901201,21.88187058,0,0,17.70809809
3131.152982,-4.55E-13,101010.6296,99721.9521,-0.460252479,-1.146891928,289.859497,86.3909838,28.48462201,18.73820684,0,0,49.22229711
3048.522724,0,101032.0676,99741.60868,-0.389981484,-1.213100593,289.6952956,87.12955716,29.54847993,15.59458778,0,0,31.88490269
3018.849153,0,101047.9206,99757.22632,-0.269829555,-1.190132416,289.4861485,88.01596892,27.46035405,12.53133328,0,0,34.57335256
2956.630391,0,101063.7705,99772.84093,-0.149714066,-1.167142528,289.2769943,88.90236111,25.37281698,9.469274755,0,0,26.81530719
2909.829138,0,101074.2117,99782.98505,-0.095154366,-1.105092704,289.0550532,89.75354347,24.3445508,8.558774755,0,0,37.36845041
2833.830084,0,101129.9383,99840.79092,-0.125984547,-0.314241797,288.2880747,93.44775312,16.28455756,0,5.82E-05,0,42.58781024
2770.021,0,101124.8501,99835.03504,-0.017465453,-0.118205915,287.9989276,93.73395017,14.38169491,0,0.104895007,0,36.74370278
2761.298022,0,101119.761,99829.27896,0.091083365,0.077748511,287.7097813,94.01997537,12.47769295,0,0.209615287,0,31.62514145
2758.942829,0,101113.0845,99823.17602,0.253104924,0.127162,287.4219283,93.99681655,8.524053651,0,0.104778522,0,23.56306432
2855.440103,-4.55E-13,101106.4133,99817.07843,0.415062179,0.176508402,287.1341464,93.97322308,4.572198339,0,0,0,22.75960747
2931.403974,0,101109.1192,99820.6049,0.461337756,0.105163636,286.974117,93.16770837,3.829725347,0,0,0,17.95996637
3041.40582,0,101111.835,99824.13963,0.507578933,0.033697811,286.8141054,92.36242845,3.087510857,0,0,0,53.21533063
3105.402443,0,101132.4526,99842.53963,0.491935347,-0.255553766,286.6861642,91.97951374,2.810339554,0,0,0,16.53058942
3103.434536,8.709923041,101153.0737,99860.94364,0.47621854,-0.544625814,286.5582998,91.59646331,2.532640076,0,0,0,33.99596001
3081.650517,17.41984608,101179.9267,99886.56129,0.328775549,-0.510726137,286.5685351,90.96923683,1.304754141,0,0,0,71.14373724
3047.08781,167.5221603,101206.7804,99912.18071,0.18139717,-0.476821511,286.5791548,90.3408142,0.077668446,0,0,0,113.4929965
2965.592192,317.6244746,101234.9863,99940.98659,0.150256862,-0.434012783,287.2813018,87.56049656,0.29021474,0,0,0,169.2482287
2928.2288,629.8615066,101263.1873,99969.78784,0.119041417,-0.391224731,287.9836886,84.77908057,0.502994802,0,0,0,328.2261649
2919.543475,942.0985385,101282.6284,99990.24666,-0.047343304,-0.385632589,289.1173063,80.02175999,1.136323855,0,0,0,327.8717812
2934.403002,1326.530053,101302.0601,100010.6966,-0.213736922,-0.380219562,290.2507459,75.26565729,1.769806893,0,0,0,322.1811457
2997.079344,1710.961567,101304.3248,100015.0848,-0.396138128,-0.697036127,291.0639224,72.70054258,2.680308069,0,0,0,400.4831069
3160.537315,2128.656167,101306.5838,100019.4684,-0.57848725,-1.013753934,291.8769931,70.13571811,3.590397558,0,0,0,524.5473871
3351.680769,2546.350766,101298.6132,100015.5125,-0.667137362,-1.152806004,292.4997872,68.09302988,3.759861323,0,0,0,703.3072494
3547.839611,2898.807601,101290.6422,100011.555,-0.755675632,-1.291833628,293.1225317,66.05041003,3.928784546,0,0,0,803.8972499
3655.427693,3251.346869,101281.8186,100004.6344,-0.643010785,-1.386881451,293.6560023,64.13081885,3.125273343,0,0,0,796.1462057
3704.50258,3510.456256,101272.9946,99997.71354,-0.530324772,-1.481997851,294.1893902,62.21163546,2.321655629,0,0,0,796.2770211
3754.476848,3769.598738,101263.2887,99990.32236,-0.379560654,-1.700482321,294.5740667,61.02605017,1.326423487,0,0,0,366.0578829
3784.690162,3897.5747,101253.5821,99982.93009,-0.228867332,-1.918966241,294.9586675,59.84076791,0.331746248,0,0,0,226.4932977
3802.430547,4025.561497,101242.4644,99973.56244,-0.205534979,-2.136458535,295.207138,59.20064732,0.335336857,0,0,0,61.88741214
3698.208508,4003.499227,101231.3465,99964.19321,-0.182227441,-2.353894096,295.4554912,58.56082848,0.339047142,1.08E-05,0,0,29.37242761
3536.042248,3981.277917,101219.7877,99951.97557,-0.203561617,-2.469266154,295.4926677,58.46385495,0.558055171,0.019398418,0,0,24.84514604
3661.430667,3818.564043,101208.2298,99939.7593,-0.224943587,-2.58456774,295.5298105,58.36664798,0.777110673,0.038857472,0,0,369.4366058
3769.457987,3655.777443,101198.318,99930.03283,-0.332305587,-2.573088034,295.5064282,57.84948033,1.081568732,0.18677806,0,0,581.2305703
3809.629294,3371.640551,101188.4064,99920.30693,-0.439665615,-2.56156368,295.4830376,57.33201517,1.385870811,0.334752503,0,0,701.4044135
3796.652972,3087.627017,101178.7005,99911.61282,-0.543478556,-2.469717151,295.4448023,56.27932105,1.409566438,0.579611033,0,0,728.9768615
3753.518884,2711.057257,101168.9951,99902.91807,-0.647305038,-2.377815132,295.4065361,55.22680679,1.433261666,0.824592031,0,0,709.2364966
3756.927383,2334.473059,101160.1716,99893.08571,-0.775491273,-2.18608772,295.312742,54.49785679,1.456239807,1.289894972,0,0,692.8145223
3764.863211,1902.089526,101151.3504,99883.25606,-0.90366489,-1.994318949,295.2188478,53.76962336,1.479364751,1.75519552,0,0,560.2772139
3757.410353,1469.705993,101146.7622,99878.28842,-1.009137302,-1.728144508,294.9448478,54.33050278,1.766588925,2.216191109,0,0,449.547854
3686.93094,1128.626928,101142.182,99873.32867,-1.114510031,-1.461968417,294.6707113,54.89286641,2.053836236,2.6771851,0,0,337.4042283
3591.189463,787.5478633,101152.2115,99882.59044,-1.040554678,-1.192825417,294.150976,58.12534288,2.382708772,3.135306276,0,0,226.0113107
3540.990525,496.2798053,101162.2465,99891.85643,-0.966609347,-0.923750657,293.6311054,61.3588485,2.711501522,3.593838346,0,0,184.7638462
3481.277308,205.0117473,101182.4524,99908.73291,-0.910692264,-0.777438669,292.8678112,66.44378673,2.896760604,4.791566231,0,0,108.5987101
3426.177432,103.3189774,101202.6608,99925.61342,-0.854844976,-0.631083743,292.104735,71.52635678,3.081955859,5.990445404,0,0,87.26696561
3398.776955,1.626207493,101227.455,99949.77813,-0.924557941,-0.407483878,291.7336468,72.34855678,3.152325165,9.260490754,0,0,19.77381627
3341.139723,0.813103746,101252.2479,99973.94143,-0.994256237,-0.183966481,291.3626662,73.17085083,3.222760692,12.52983879,0,0,32.10205058
3314.552892,0,101274.9244,99995.57378,-1.037565384,-0.108807916,291.1853132,74.16233906,3.412328504,14.54471879,0,0,37.38010508
3223.928271,0,101297.5896,100017.1953,-1.080858693,-0.033709418,291.0079863,75.15363015,3.601559625,16.55739594,0,0,30.00923995
3160.138489,0,101300.1191,100019.3277,-1.095659134,-0.0666713,290.8775158,75.79025662,3.185084802,14.60714388,0,0,22.95497372
3082.636619,0,101302.645,100021.4573,-1.110439912,-0.099627245,290.7470315,76.42714836,2.76865386,12.65679847,0,0,31.85209946
3040.780696,0,101298.9685,100018.7102,-1.08984711,-0.121900427,290.5919433,77.54124836,2.431165718,10.5385193,0,0,33.83091676
2997.640912,-4.55E-13,101295.2894,100015.9595,-1.069223871,-0.144124021,290.4368205,78.65543044,2.093608164,8.420389714,0,0,71.68957173
2926.61845,0,101286.76,100006.5095,-0.993847557,-0.077138109,290.2195558,79.9172775,1.631176864,6.571380458,0,0,32.30870991
2879.057124,0,101315.2246,100036.6776,-0.606812148,0.214564033,290.6145095,81.27383451,2.972653776,11.26314527,1.302242907,0,38.16227462
2812.15506,0,101296.0187,100017.5305,-0.544724945,0.257929259,290.4728331,81.97124039,2.761544046,10.63628527,3.317122319,0,30.83068874
2822.72042,0,101276.8072,99998.37767,-0.482708955,0.301400766,290.3311737,82.66815821,2.5507367,10.0088959,5.333985173,0,44.09304704
2794.062671,0,101247.4837,99968.77179,-0.548804779,0.536069869,290.2202619,82.48705233,2.883916782,8.429158515,10.91906164,0,21.22344022
2883.145209,0,101218.1621,99939.16873,-0.61492006,0.770597913,290.1093873,82.30545153,3.216756983,6.849473395,16.50959777,0,40.81158283
2982.276139,0,101192.368,99914.64226,-0.716039622,0.751360819,290.0654167,81.23349859,2.938149689,5.363807424,31.92204924,0,15.59393536
3073.465248,0,101166.5805,99890.12115,-0.817125239,0.732120215,290.0214254,80.16176922,2.659445057,3.878410326,47.3308019,0,40.74098146
3151.132684,-4.55E-13,101152.6982,99875.24762,-0.857145501,0.706566421,289.9400725,79.49224275,2.205630145,2.876713926,56.0853916,0,30.46020186
3153.619173,8.737934898,101138.8242,99860.38293,-0.897152317,0.681094688,289.8587328,78.82305596,1.751905391,1.875291986,64.83308315,0,36.97402212
